movie_id,title,plot,language,genre
2388035,The Lonely Range,"Charley Crawford, a young ranch man, marries the daughter of a farmer and takes her from the homestead to his ranch in the West. They are very happy, in love, and the days slip by, unnoticed, while they are together. But the day comes when it is necessary for the young husband to leave his home to look after his scattered herd. After he is gone, the young wife, left alone, finds the absence of human companionship and the silence of the vast prairie oppressive. In the course of their work, her husband and his companions come upon a ranger, whose horse has fallen upon him, pinning him underneath and seriously injuring him. Crawford's ranch is the nearest habitation and the ranger is carried to the ranch to be looked after by the young wife. She welcomes the break in the monotony and nurses the ranger; glad to have the diversion. The ranger's injuries are soon well, thanks to her care; and he prepares to leave the ranch. He informs Mrs. Crawford of his intention and she watches his preparations for departure with much regret. Then fear of loneliness prompts her to ask him to take her to town that she may return to her parents until after the roundup. The ranger takes her on his horse and she gives him a letter to be delivered to her husband at his camp. On the trail, they meet one of the cowboys, who takes in the unusual situation to mean that Mrs. Crawford has run away with the ranger. He rides to the camp and tells Crawford that his wife has eloped. In his anger, Charley attacks his informant, but the boys intervene; and he hurries to his home to find the house empty and circumstantial evidence pointing to the truth of the cowboy's story. He feels the pangs of jealousy and the bitterness of life makes the hitherto honest man an outlaw. Months after, the same ranger is assigned to the task of hunting the desperado down. He trails him into the mountains and comes upon him, but the wary outlaw has him covered with his gun before he realizes what has happened. They recognize each other simultaneously and the ranger drops his gun. All the bitterness he has felt surges through Crawford. At last, he has at his mercy the man whom he believes has wrecked his home and he prepares to strangle him. A desperate conflict ensues.",English,Short
2385074,The Last Signals,"Junior telegraphist Harold Bride boards the RMS Titanic expecting his career to be a breeze from here on, yet he never expects he and his Chief, John Phillips, to be at the center of saving the lives of the passengers on board... or as many as humanly possible...",English,Biography
2308462,Squibs,"Squibs, a cockney flowerseller with a father overwhelmed by gambling debts wins through with the help of assorted friends and a romantically inclined policeman",English,Comedy
1723727,Better Cooking Through Chemistry,"Ted Wilson is struggling with his OCD as he tries to impress his attractive yoga instructor on their first at home dinner date. But Ted has to deal with more than his compulsive urges. In his mind he has to settle his loose ends with his previous relationships before he can move forward with his new love, Drew.",English,Short
1761454,Carry on Behind,"Professors Vrooshka and Crump decide to visit an archaeological site to study the artifacts there. Lo and behold, it's right next to a caravan site where all manner of people are staying. With a randy Major owning the site, a snobbish mother, and the two professors' constant innuendos, the film ends with a sinking caravan site and a striptease performance as a replacement for the cabaret night.",English,Comedy
2328638,T O in 2 4,"T O in 2 4 is a cinematic voyage that traverses a landscape of rituals, traditions and everyday miracles that define us as human beings. As 24 cinematographers seek out the heart and soul of a single city, in a single day, no one could have ever imagined the scale and power of the imagery they would capture. Through a story uniquely its own, the film transcends preconceptions and paints an emotionally stirring tapestry of hope and compassion. Through stunning visuals cut to a captivating musical score, it speaks of a global unity, in a language that has no enemies. Like a cycle of life contained within a single day - birth, death, sorrow, joy - T O in 2 4 weaves a heartfelt tale that touches the complexity humankind, while unearthing the multicultural soul of our humanity.",English,Documentary
1947254,HEROin,"A drug addict returns from an overnight fun lasted until morning. A martial arts has come for the morning workout. The athlete will see the girl to collapse in front of him and so he decides to help her. An erotic playfulness between two strangers, addiction and discipline. Who will triumph?",Greek,Drama
1876363,Every Morning I Kiss the Sun,"After the death of both her parents, Jamie, a 15 year old girl, is taken in by her Aunt and Uncle. Keith, Jamie's older brother and drug addict, persuades her to enter his world of sex, drugs and prostitution. She unknowingly makes a decision that sets her on a journey of regret and self discovery.",English,Drama
2485857,Waiting for the Ball to Drop,"Rob and Paul have been having an on-going affair. On New Years Eve, Rob comes home to a message from Paul saying that he wants to stop by on his way home from work. Rob decides to forgo plans with friends to go out for the evening. Instead, he prepares for the arrival of his lover by picking up his place and getting ready. Paul arrives at Rob's and the pair have a quick sexual encounter. Paul has to leave because he and his boyfriend Tony are having friends over for a New Year's party. While Paul enjoys the party, Rob is at home still in bed alone contemplating his future or apparent lack of a future with Paul. Based on the short story by Jim McDonough, originally published in the anthology Quickies, Waiting for the Ball to Drop provides a brief glimpse into the complexities of gay male relationships in San Francisco.",English,Drama
2470658,Us & Them,"Cole Levitt is a new teacher of Dramatics and Literature at Ford High School. Only 24, he is already jumping into a steady life with a job, a home, and a recent engagement to his high school sweetheart, Allison. He meets a sophomore student named Margot Tate at his new job who has a love of writing almost as deep as the fractures in her home life. His close friendship with her begins to complicate his life and make those around them suspicious, but they can't seem to avoid the kinship they feel in each other. Meanwhile, she begins to feel more for him, and through three years of their life they both grow and change together as their lives rearrange.",English,Drama
